-1.990356E+0	-4.110173E-2
-1.980591E+0	-2.879118E-2
-1.970825E+0	-2.449970E-2
-1.961060E+0	-1.039229E-4
-1.951294E+0	5.996235E-2
-1.941528E+0	9.967433E-2
-1.931763E+0	2.109377E-1
-1.921997E+0	-6.464025E-1
-1.912231E+0	-1.192400E-1
-1.902466E+0	3.729136E-2
-1.892700E+0	4.625792E-1
-1.882935E+0	-6.710548E-1
-1.873169E+0	-8.171646E-2
-1.863403E+0	-4.050652E-2
-1.853638E+0	2.082942E-3
-1.843872E+0	2.513173E-1
-1.834106E+0	1.033821E-1
-1.824341E+0	-4.107991E-1
-1.814575E+0	-1.985407E-1
-1.804810E+0	-9.277898E-2
-1.795044E+0	-9.933791E-2
-1.785278E+0	-1.079472E-1
-1.775513E+0	-6.106791E-2
-1.765747E+0	-9.759667E-2
-1.755981E+0	-1.175546E-1
-1.746216E+0	-4.219517E-2
-1.736450E+0	-7.975322E-2
-1.726685E+0	-1.087694E-1
-1.716919E+0	-4.666261E-2
-1.707153E+0	-9.630759E-2
-1.697388E+0	-8.553772E-2
-1.687622E+0	-5.159210E-2
-1.677856E+0	-9.164119E-2
-1.668091E+0	-7.848550E-2
-1.658325E+0	-6.483490E-2
-1.648560E+0	-1.277901E-1
-1.638794E+0	-8.092723E-2
-1.629028E+0	-1.027383E-1
-1.619263E+0	-1.258713E-1
-1.609497E+0	-4.673827E-2
-1.599731E+0	-1.056272E-1
-1.589966E+0	-7.436666E-2
-1.580200E+0	-6.355570E-2
-1.570435E+0	-1.008967E-1
-1.560669E+0	-8.280499E-2
-1.550903E+0	6.783824E-3
-1.541138E+0	-6.494508E-2
-1.531372E+0	-1.096063E-1
-1.521606E+0	-5.932995E-2
-1.511841E+0	-9.400398E-2
-1.502075E+0	-1.298520E-1
-1.492310E+0	-8.034845E-2
-1.482544E+0	-8.090750E-2
-1.472778E+0	-1.305360E-1
-1.463013E+0	-6.709906E-2
-1.453247E+0	-9.952704E-2
-1.443481E+0	-1.006764E-1
-1.433716E+0	-4.204721E-2
-1.423950E+0	-1.018208E-1
-1.414185E+0	-1.310408E-1
-1.404419E+0	-6.461128E-2
-1.394653E+0	-1.043200E-1
-1.384888E+0	-9.476034E-2
-1.375122E+0	-3.153056E-2
-1.365356E+0	-1.255260E-1
-1.355591E+0	-7.995384E-2
-1.345825E+0	-5.854892E-2
-1.336060E+0	-1.410560E-1
-1.326294E+0	2.339576E-2
-1.316528E+0	-6.962298E-2
-1.306763E+0	-1.251807E-1
-1.296997E+0	-5.595923E-2
-1.287231E+0	-1.004495E-1
-1.277466E+0	-6.518678E-2
-1.267700E+0	-3.644018E-3
-1.257935E+0	-8.836256E-2
-1.248169E+0	-2.172013E-1
-1.238403E+0	-7.700896E-2
-1.228638E+0	-1.045847E-1
-1.218872E+0	-4.694708E-2
-1.209106E+0	-8.012320E-2
-1.199341E+0	-1.022993E-1
-1.189575E+0	-4.742885E-2
-1.179810E+0	-8.914850E-2
-1.170044E+0	-9.792387E-2
-1.160278E+0	-4.475363E-2
-1.150513E+0	-8.033695E-2
-1.140747E+0	-1.064921E-1
-1.130981E+0	-4.695199E-2
-1.121216E+0	-5.827925E-2
-1.111450E+0	-8.800246E-2
-1.101685E+0	-5.243722E-2
-1.091919E+0	-5.302751E-2
-1.082153E+0	-8.850066E-2
-1.072388E+0	-3.467765E-2
-1.062622E+0	-6.694284E-2
-1.052856E+0	-8.294309E-2
-1.043091E+0	-1.169427E-2
-1.033325E+0	-5.415877E-2
-1.023560E+0	-9.345317E-2
